"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"105376517",8.16483483718689,3.89258115780194,0.55060656848731,7.0696235399009,1.55354573118257e-12,2.34469939171791e-11
"90019",10.6740715154739,2.29116892455246,0.419112754267719,5.46671248064408,4.58458785788862e-08,4.06892303968465e-07
"7136",5.00651047517678,4.08549473002344,0.766057541884288,5.33314340848896,9.65270179664671e-08,8.12711647311336e-07
"103344718",36.069312843763,1.14795120392,0.169885839005873,6.75719183327764,1.40691861708202e-11,1.94952488522091e-10
"7054",13.2039210348615,1.76779921991318,0.352766020216243,5.01125142050113,5.40772058407608e-07,4.07531223638689e-06
"105376527",3.26069630275476,-3.14740464506612,0.803786075585121,-3.91572427125582,9.01332129925866e-05,0.00046282886864722
"143425",1.27488652050054,-2.51618934270547,0.957873361297883,-2.62684969054378,0.00861793924788717,0.0268703111362445
"100506258",13.8015914356715,-1.31605565780601,0.283545630007324,-4.641424584015,3.46015310202261e-06,2.28734654749568e-05
"8495",462.070337858185,-1.20214654072098,0.0808567425947267,-14.8676103209651,5.34887381267612e-50,7.39595860846626e-48
"677826",5.18956406327078,1.28283215465818,0.496328455945276,2.58464357481777,0.00974797095403108,0.0298724690904366
"105376557",4.50854456700958,-1.39520196102233,0.553128611600374,-2.52238255581386,0.0116562866027672,0.0348754593536349
"85388",10.6001517475721,1.36829961404848,0.351221818347301,3.895827487276,9.78640299945542e-05,0.000498515128389591
"89797",420.711665089039,1.24480292351164,0.0920601924288898,13.5216198301254,1.16580236989138e-41,1.15223573169309e-39
"100874014",15.0644701036312,1.19614476740386,0.251530872820196,4.75545905754047,1.97995985716099e-06,1.36585433382968e-05
"107984418",3.33345404541717,2.1327928008993,0.590457696609679,3.61210093990726,0.000303726288592484,0.0014014323710577
"338645",13.9438179276625,-1.30631949736157,0.300435030640884,-4.3480931453797,1.37326283700574e-05,8.19956481961969e-05
"497258",45.0987799887221,-1.02790571112108,0.164537428611859,-6.24724550391447,4.17754170980413e-10,4.86262371922328e-09
"744",22.3188608974218,1.37045852373643,0.234896604446081,5.8343053828648,5.40151129174602e-09,5.46933625220901e-08
"338739",3.35052768179815,1.45974554062448,0.56697739074738,2.57460978946668,0.010035323162319,0.0306228160487322
"105376623",5.14946227448456,-1.21530677561962,0.484376311621599,-2.5090136459213,0.0121068807302622,0.0360190989440419
"24147",72.1817640070566,1.67848916479582,0.152772887434407,10.9868262162452,4.42203419043744e-28,2.14818327732464e-26
"90993",72.4528744221388,-1.8220889324011,0.158180900587742,-11.5190198414024,1.05807721424033e-30,6.02915069757303e-29
"219970",24.4997352688594,1.48203727726195,0.234707707112466,6.31439544740554,2.7121960789973e-10,3.22246403279589e-09
"374393",1124.13486180187,1.3119430799817,0.0910462829032514,14.4096281379858,4.50127388731588e-47,5.68050592208897e-45
"6947",6.77561930013428,3.47833920295351,0.60038286327134,5.79353511857565,6.89200654519806e-09,6.85731626726455e-08
"105369326",2.90130657529276,-1.76012029784586,0.631801634094016,-2.78587487411269,0.00533834737580982,0.0177022959224264
"102465446",1.7507885630836,2.39987787512543,0.949398804942096,2.52778691381626,0.0114783993967556,0.034424410220909
